line_id,document_no,doc_type,original_document_no,date_key,month_key,rep_key,team_key,customer_key,product_key,country_code,currency,fx_rate,quantity,unit_list_price_usd,discount_pct,gross_amount_usd,discount_amount_usd,net_amount_usd,cost_amount_usd,gross_margin_usd,commission_weight,days_since_original,is_month_end_window,net_amount_local
L0000661,INV-2024-000322,INV,,20240107,202401,57,6,768,6,AE,AED,3.6725,1,7500.0,0.1269,7500.0,951.75,6548.25,2850.0,3698.25,1.0,,0,24048.45
L0000662,INV-2024-000322,INV,,20240107,202401,57,6,768,12,AE,AED,3.6725,2,4800.0,0.1083,9600.0,1039.68,8560.32,4320.0,4240.32,1.25,,0,31437.78
L0000663,INV-2024-000322,INV,,20240107,202401,57,6,768,12,AE,AED,3.6725,1,4800.0,0.0943,4800.0,452.64,4347.36,2160.0,2187.36,1.25,,0,15965.68
L0000664,INV-2024-000322,INV,,20240107,202401,57,6,768,7,AE,AED,3.6725,1,1200.0,0.1423,1200.0,170.76,1029.24,360.0,669.24,1.0,,0,3779.88
L0000691,INV-2024-000330,INV,,20240107,202401,59,6,743,1,AE,AED,3.6725,1,2400.0,0.1333,2400.0,319.92,2080.08,1320.0,760.08,1.0,,0,7639.09
L0000692,INV-2024-000330,INV,,20240107,202401,59,6,743,9,AE,AED,3.6725,1,6000.0,0.174,6000.0,1044.0,4956.0,2100.0,2856.0,1.25,,0,18200.91
L0000693,INV-2024-000330,INV,,20240107,202401,59,6,743,4,AE,AED,3.6725,1,9000.0,0.13,9000.0,1170.0,7830.0,4950.0,2880.0,1.0,,0,28755.68
L0000694,INV-2024-000330,INV,,20240107,202401,59,6,743,1,AE,AED,3.6725,1,2400.0,0.1602,2400.0,384.48,2015.52,1320.0,695.52,1.0,,0,7402.0
L0000785,INV-2024-000371,INV,,20240107,202401,68,7,804,1,AE,AED,3.6725,1,2400.0,0.2093,2400.0,502.32,1897.68,1320.0,577.68,1.0,,0,6969.23
L0000786,INV-2024-000371,INV,,20240107,202401,68,7,804,10,AE,AED,3.6725,1,3000.0,0.1707,3000.0,512.1,2487.9,900.0,1587.9,1.25,,0,9136.81
L0000787,INV-2024-000371,INV,,20240107,202401,68,7,804,1,AE,AED,3.6725,1,2400.0,0.193,2400.0,463.2,1936.8,1320.0,616.8,1.0,,0,7112.9
L0000868,INV-2024-000415,INV,,20240107,202401,75,8,924,3,OM,OMR,0.3845,1,3600.0,0.0847,3600.0,304.92,3295.08,1620.0,1675.08,1.0,,0,1266.96
L0000008,INV-2024-000003,INV,,20240108,202401,9,1,19,18,EG,EGP,30.9,7,800.0,0.0957,5600.0,535.92,5064.08,3080.0,1984.08,1.0,,0,156480.07
L0000009,INV-2024-000003,INV,,20240108,202401,9,1,19,17,EG,EGP,30.9,9,450.0,0.0782,4050.0,316.71,3733.29,3037.5,695.79,1.0,,0,115358.66
L0000010,INV-2024-000003,INV,,20240108,202401,9,1,19,1,EG,EGP,30.9,2,2400.0,0.1204,4800.0,577.92,4222.08,2640.0,1582.08,1.0,,0,130462.27
L0000011,INV-2024-000003,INV,,20240108,202401,9,1,19,18,EG,EGP,30.9,7,800.0,0.0701,5600.0,392.56,5207.44,3080.0,2127.44,1.0,,0,160909.9
L0000012,INV-2024-000003,INV,,20240108,202401,9,1,19,10,EG,EGP,30.9,1,3000.0,0.0914,3000.0,274.2,2725.8,900.0,1825.8,1.25,,0,84227.22
L0000218,INV-2024-000103,INV,,20240108,202401,24,2,141,7,EG,EGP,30.9,1,1200.0,0.1238,1200.0,148.56,1051.44,360.0,691.44,1.0,,0,32489.5
L0000219,INV-2024-000103,INV,,20240108,202401,24,2,141,1,EG,EGP,30.9,1,2400.0,0.1277,2400.0,306.48,2093.52,1320.0,773.52,1.0,,0,64689.77
L0000220,INV-2024-000103,INV,,20240108,202401,24,2,141,8,EG,EGP,30.9,2,1500.0,0.1345,3000.0,403.5,2596.5,2100.0,496.5,1.0,,0,80231.85
L0000267,INV-2024-000132,INV,,20240108,202401,27,2,78,5,EG,EGP,30.9,2,1800.0,0.0229,3600.0,82.44,3517.56,1440.0,2077.56,1.0,,0,108692.6
L0000506,INV-2024-000240,INV,,20240108,202401,47,5,632,1,SA,SAR,3.75,1,2400.0,0.0671,2400.0,161.04,2238.96,1320.0,918.96,1.0,,0,8396.1
L0000507,INV-2024-000240,INV,,20240108,202401,47,5,632,8,SA,SAR,3.75,1,1500.0,0.0806,1500.0,120.9,1379.1,1050.0,329.1,1.0,,0,5171.62
L0000508,INV-2024-000240,INV,,20240108,202401,47,5,632,17,SA,SAR,3.75,2,450.0,0.11,900.0,99.0,801.0,675.0,126.0,1.0,,0,3003.75
L0000609,INV-2024-000299,INV,,20240108,202401,54,5,495,8,SA,SAR,3.75,2,1500.0,0.0774,3000.0,232.2,2767.8,2100.0,667.8,1.0,,0,10379.25
L0000836,INV-2024-000396,INV,,20240108,202401,72,7,812,16,AE,AED,3.6725,4,2200.0,0.1498,8800.0,1318.24,7481.76,7040.0,441.76,1.0,,0,27476.76
L0000837,INV-2024-000396,INV,,20240108,202401,72,7,812,15,AE,AED,3.6725,12,1100.0,0.1327,13200.0,1751.64,11448.36,10296.0,1152.36,1.0,,0,42044.1
L0000907,INV-2024-000437,INV,,20240108,202401,77,8,845,5,OM,OMR,0.3845,1,1800.0,0.03,1800.0,53.99,1746.01,720.0,1026.01,1.0,,0,671.34
L0000908,INV-2024-000437,INV,,20240108,202401,77,8,845,15,OM,OMR,0.3845,1,1100.0,0.0463,1100.0,50.92,1049.08,858.0,191.08,1.0,,0,403.37
L0000017,INV-2024-000006,INV,,20240109,202401,11,1,65,12,EG,EGP,30.9,1,4800.0,0.1082,4800.0,519.36,4280.64,2160.0,2120.64,1.25,,0,132271.78
L0000018,INV-2024-000006,INV,,20240109,202401,11,1,65,3,EG,EGP,30.9,1,3600.0,0.0951,3600.0,342.36,3257.64,1620.0,1637.64,1.0,,0,100661.08
L0000030,INV-2024-000011,INV,,20240109,202401,11,1,65,12,EG,EGP,30.9,1,4800.0,0.0889,4800.0,426.72,4373.28,2160.0,2213.28,1.25,,0,135134.35
L0000031,INV-2024-000011,INV,,20240109,202401,11,1,65,7,EG,EGP,30.9,1,1200.0,0.093,1200.0,111.6,1088.4,360.0,728.4,1.0,,0,33631.56
L0000032,INV-2024-000011,INV,,20240109,202401,11,1,65,17,EG,EGP,30.9,1,450.0,0.0989,450.0,44.5,405.5,337.5,68.0,1.0,,0,12529.8
L0000033,INV-2024-000011,INV,,20240109,202401,11,1,65,1,EG,EGP,30.9,1,2400.0,0.0953,2400.0,228.72,2171.28,1320.0,851.28,1.0,,0,67092.55
L0000034,INV-2024-000011,INV,,20240109,202401,11,1,65,10,EG,EGP,30.9,1,3000.0,0.1005,3000.0,301.5,2698.5,900.0,1798.5,1.25,,0,83383.65
L0000051,INV-2024-000018,INV,,20240109,202401,14,1,32,1,EG,EGP,30.9,1,2400.0,0.1266,2400.0,303.84,2096.16,1320.0,776.16,1.0,,0,64771.34
L0000052,INV-2024-000018,INV,,20240109,202401,14,1,32,1,EG,EGP,30.9,1,2400.0,0.1152,2400.0,276.48,2123.52,1320.0,803.52,1.0,,0,65616.77
L0000053,INV-2024-000018,INV,,20240109,202401,14,1,32,12,EG,EGP,30.9,2,4800.0,0.1253,9600.0,1202.88,8397.12,4320.0,4077.12,1.25,,0,259471.01
L0000069,INV-2024-000025,INV,,20240109,202401,14,1,68,12,EG,EGP,30.9,1,4800.0,0.1722,4800.0,826.56,3973.44,2160.0,1813.44,1.25,,0,122779.3
L0000070,INV-2024-000025,INV,,20240109,202401,14,1,68,1,EG,EGP,30.9,6,2400.0,0.1236,14400.0,1779.84,12620.16,7920.0,4700.16,1.0,,0,389962.94
L0000118,INV-2024-000044,INV,,20240109,202401,18,2,167,10,EG,EGP,30.9,1,3000.0,0.0064,3000.0,19.2,2980.8,900.0,2080.8,1.25,,0,92106.72
L0000119,INV-2024-000044,INV,,20240109,202401,18,2,167,1,EG,EGP,30.9,1,2400.0,0.0208,2400.0,49.92,2350.08,1320.0,1030.08,1.0,,0,72617.47
L0000123,INV-2024-000047,INV,,20240109,202401,19,2,147,1,EG,EGP,30.9,1,2400.0,0.03,2400.0,72.0,2328.0,1320.0,1008.0,1.0,,0,71935.2
L0000124,INV-2024-000047,INV,,20240109,202401,19,2,147,1,EG,EGP,30.9,1,2400.0,0.0049,2400.0,11.76,2388.24,1320.0,1068.24,1.0,,0,73796.62
L0000152,INV-2024-000063,INV,,20240109,202401,20,2,174,1,EG,EGP,30.9,1,2400.0,0.077,2400.0,184.8,2215.2,1320.0,895.2,1.0,,0,68449.68
L0000197,INV-2024-000090,INV,,20240109,202401,23,2,110,8,EG,EGP,30.9,1,1500.0,0.099,1500.0,148.5,1351.5,1050.0,301.5,1.0,,0,41761.35
L0000337,INV-2024-000170,INV,,20240109,202401,34,3,341,5,EG,EGP,30.9,7,1800.0,0.1942,12600.0,2446.92,10153.08,5040.0,5113.08,1.0,,0,313730.17
L0000498,INV-2024-000235,INV,,20240109,202401,47,5,514,16,SA,SAR,3.75,1,2200.0,0.0827,2200.0,181.94,2018.06,1760.0,258.06,1.0,,0,7567.72
L0000499,INV-2024-000235,INV,,20240109,202401,47,5,514,5,SA,SAR,3.75,3,1800.0,0.094,5400.0,507.6,4892.4,2160.0,2732.4,1.0,,0,18346.5
L0000502,INV-2024-000238,INV,,20240109,202401,47,5,536,15,SA,SAR,3.75,4,1100.0,0.0446,4400.0,196.24,4203.76,3432.0,771.76,1.0,,0,15764.1
L0000503,INV-2024-000238,INV,,20240109,202401,47,5,536,10,SA,SAR,3.75,1,3000.0,0.0748,3000.0,224.4,2775.6,900.0,1875.6,1.25,,0,10408.5
L0000568,INV-2024-000279,INV,,20240109,202401,52,5,645,20,SA,SAR,3.75,2,1500.0,0.0621,3000.0,186.3,2813.7,1500.0,1313.7,1.0,,0,10551.38
L0000569,INV-2024-000279,INV,,20240109,202401,52,5,645,8,SA,SAR,3.75,3,1500.0,0.0637,4500.0,286.65,4213.35,3150.0,1063.35,1.0,,0,15800.06
L0000027,INV-2024-000010,INV,,20240110,202401,11,1,5,8,EG,EGP,30.9,1,1500.0,0.0661,1500.0,99.15,1400.85,1050.0,350.85,1.0,,0,43286.26
L0000028,INV-2024-000010,INV,,20240110,202401,11,1,5,17,EG,EGP,30.9,4,450.0,0.112,1800.0,201.6,1598.4,1350.0,248.4,1.0,,0,49390.56
L0000029,INV-2024-000010,INV,,20240110,202401,11,1,5,3,EG,EGP,30.9,1,3600.0,0.0935,3600.0,336.6,3263.4,1620.0,1643.4,1.0,,0,100839.06
L0000161,INV-2024-000068,INV,,20240110,202401,21,2,326,10,EG,EGP,30.9,1,3000.0,0.0186,3000.0,55.8,2944.2,900.0,2044.2,1.25,,0,90975.78
L0000196,INV-2024-000089,INV,,20240110,202401,23,2,256,1,EG,EGP,30.9,1,2400.0,0.0968,2400.0,232.32,2167.68,1320.0,847.68,1.0,,0,66981.31
L0000315,INV-2024-000161,INV,,20240110,202401,32,3,350,18,EG,EGP,30.9,1,800.0,0.2193,800.0,175.44,624.56,440.0,184.56,1.0,,0,19298.9
L0000316,INV-2024-000161,INV,,20240110,202401,32,3,350,1,EG,EGP,30.9,1,2400.0,0.1766,2400.0,423.84,1976.16,1320.0,656.16,1.0,,0,61063.34
L0000389,INV-2024-000191,INV,,20240110,202401,37,4,416,5,SA,SAR,3.75,4,1800.0,0.1413,7200.0,1017.36,6182.64,2880.0,3302.64,1.0,,0,23184.9
L0000390,INV-2024-000191,INV,,20240110,202401,37,4,416,4,SA,SAR,3.75,1,9000.0,0.0852,9000.0,766.8,8233.2,4950.0,3283.2,1.0,,0,30874.5
L0000391,INV-2024-000191,INV,,20240110,202401,37,4,416,17,SA,SAR,3.75,2,450.0,0.1346,900.0,121.14,778.86,675.0,103.86,1.0,,0,2920.72
L0000453,INV-2024-000217,INV,,20240110,202401,44,4,386,18,SA,SAR,3.75,1,800.0,0.1555,800.0,124.4,675.6,440.0,235.6,1.0,,0,2533.5
L0000454,INV-2024-000217,INV,,20240110,202401,44,4,386,6,SA,SAR,3.75,3,7500.0,0.1537,22500.0,3458.25,19041.75,8550.0,10491.75,1.0,,0,71406.56
L0000550,INV-2024-000270,INV,,20240110,202401,51,5,570,1,SA,SAR,3.75,3,2400.0,0.0582,7200.0,419.04,6780.96,3960.0,2820.96,1.0,,0,25428.6
L0000551,INV-2024-000270,INV,,20240110,202401,51,5,570,1,SA,SAR,3.75,1,2400.0,0.0358,2400.0,85.92,2314.08,1320.0,994.08,1.0,,0,8677.8
L0000627,INV-2024-000311,INV,,20240110,202401,56,6,757,7,AE,AED,3.6725,8,1200.0,0.162,9600.0,1555.2,8044.8,2880.0,5164.8,1.0,,0,29544.53
L0000628,INV-2024-000311,INV,,20240110,202401,56,6,757,19,AE,AED,3.6725,1,5500.0,0.1543,5500.0,848.65,4651.35,2475.0,2176.35,1.0,,0,17082.08
L0000629,INV-2024-000311,INV,,20240110,202401,56,6,757,12,AE,AED,3.6725,1,4800.0,0.2153,4800.0,1033.44,3766.56,2160.0,1606.56,1.25,,0,13832.69
L0000665,INV-2024-000323,INV,,20240110,202401,58,6,765,16,AE,AED,3.6725,4,2200.0,0.1085,8800.0,954.8,7845.2,7040.0,805.2,1.0,,0,28811.5
L0000666,INV-2024-000323,INV,,20240110,202401,58,6,765,13,AE,AED,3.6725,1,12000.0,0.1048,12000.0,1257.6,10742.4,5040.0,5702.4,1.25,,0,39451.46
L0000667,INV-2024-000323,INV,,20240110,202401,58,6,765,4,AE,AED,3.6725,1,9000.0,0.0975,9000.0,877.5,8122.5,4950.0,3172.5,1.0,,0,29829.88
L0000668,INV-2024-000323,INV,,20240110,202401,58,6,765,20,AE,AED,3.6725,1,1500.0,0.1425,1500.0,213.75,1286.25,750.0,536.25,1.0,,0,4723.75
L0000763,INV-2024-000359,INV,,20240110,202401,66,7,792,15,AE,AED,3.6725,4,1100.0,0.2086,4400.0,917.84,3482.16,3432.0,50.16,1.0,,0,12788.23
L0000764,INV-2024-000359,INV,,20240110,202401,66,7,792,10,AE,AED,3.6725,3,3000.0,0.1876,9000.0,1688.4,7311.6,2700.0,4611.6,1.25,,0,26851.85
L0000772,INV-2024-000363,INV,,20240110,202401,67,7,790,16,AE,AED,3.6725,2,2200.0,0.1435,4400.0,631.4,3768.6,3520.0,248.6,1.0,,0,13840.18
L0000773,INV-2024-000363,INV,,20240110,202401,67,7,790,5,AE,AED,3.6725,2,1800.0,0.1692,3600.0,609.12,2990.88,1440.0,1550.88,1.0,,0,10984.01
L0000812,INV-2024-000386,INV,,20240110,202401,71,7,786,12,AE,AED,3.6725,1,4800.0,0.1502,4800.0,720.96,4079.04,2160.0,1919.04,1.25,,0,14980.27
L0000813,INV-2024-000386,INV,,20240110,202401,71,7,786,17,AE,AED,3.6725,5,450.0,0.186,2249.99,418.5,1831.49,1687.5,143.99,1.0,,0,6726.16
L0000100,INV-2024-000036,INV,,20240111,202401,16,1,31,1,EG,EGP,30.9,1,2400.0,0.0917,2400.0,220.08,2179.92,1320.0,859.92,1.0,,0,67359.53
L0000101,INV-2024-000036,INV,,20240111,202401,16,1,31,7,EG,EGP,30.9,1,1200.0,0.1188,1200.0,142.56,1057.44,360.0,697.44,1.0,,0,32674.9
L0000102,INV-2024-000036,INV,,20240111,202401,16,1,31,1,EG,EGP,30.9,1,2400.0,0.1177,2400.0,282.48,2117.52,1320.0,797.52,1.0,,0,65431.37
L0000103,INV-2024-000036,INV,,20240111,202401,16,1,31,12,EG,EGP,30.9,1,4800.0,0.08,4800.0,384.0,4416.0,2160.0,2256.0,1.25,,0,136454.4
L0000104,INV-2024-000036,INV,,20240111,202401,16,1,31,10,EG,EGP,30.9,1,3000.0,0.0532,3000.0,159.6,2840.4,900.0,1940.4,1.25,,0,87768.36
L0000171,INV-2024-000073,INV,,20240111,202401,21,2,132,15,EG,EGP,30.9,1,1100.0,0.0176,1100.0,19.36,1080.64,858.0,222.64,1.0,,0,33391.78
L0000175,INV-2024-000077,INV,,20240111,202401,22,2,315,5,EG,EGP,30.9,1,1800.0,0.0392,1800.0,70.56,1729.44,720.0,1009.44,1.0,,0,53439.7
L0000213,INV-2024-000100,INV,,20240111,202401,24,2,230,1,EG,EGP,30.9,1,2400.0,0.1085,2400.0,260.4,2139.6,1320.0,819.6,1.0,,0,66113.64
L0000238,INV-2024-000115,INV,,20240111,202401,26,2,269,15,EG,EGP,30.9,1,1100.0,0.1192,1100.0,131.12,968.88,858.0,110.88,1.0,,0,29938.39
L0000239,INV-2024-000115,INV,,20240111,202401,26,2,269,17,EG,EGP,30.9,2,450.0,0.1359,900.0,122.31,777.69,675.0,102.69,1.0,,0,24030.62
L0000244,INV-2024-000119,INV,,20240111,202401,26,2,188,12,EG,EGP,30.9,1,4800.0,0.162,4800.0,777.6,4022.4,2160.0,1862.4,1.25,,0,124292.16
L0000245,INV-2024-000119,INV,,20240111,202401,26,2,188,1,EG,EGP,30.9,1,2400.0,0.0863,2400.0,207.12,2192.88,1320.0,872.88,1.0,,0,67759.99
L0000371,INV-2024-000185,INV,,20240111,202401,36,4,378,13,SA,SAR,3.75,2,12000.0,0.1208,24000.0,2899.2,21100.8,10080.0,11020.8,1.25,,0,79128.0
L0000384,INV-2024-000190,INV,,20240111,202401,37,4,434,7,SA,SAR,3.75,2,1200.0,0.1117,2400.0,268.08,2131.92,720.0,1411.92,1.0,,0,7994.7
L0000385,INV-2024-000190,INV,,20240111,202401,37,4,434,18,SA,SAR,3.75,8,800.0,0.0791,6400.0,506.24,5893.76,3520.0,2373.76,1.0,,0,22101.6
L0000386,INV-2024-000190,INV,,20240111,202401,37,4,434,7,SA,SAR,3.75,1,1200.0,0.1212,1200.0,145.44,1054.56,360.0,694.56,1.0,,0,3954.6
L0000387,INV-2024-000190,INV,,20240111,202401,37,4,434,10,SA,SAR,3.75,1,3000.0,0.1037,3000.0,311.1,2688.9,900.0,1788.9,1.25,,0,10083.38
L0000388,INV-2024-000190,INV,,20240111,202401,37,4,434,10,SA,SAR,3.75,1,3000.0,0.1202,3000.0,360.6,2639.4,900.0,1739.4,1.25,,0,9897.75
L0000396,INV-2024-000193,INV,,20240111,202401,38,4,440,3,SA,SAR,3.75,4,3600.0,0.1224,14400.0,1762.56,12637.44,6480.0,6157.44,1.0,,0,47390.4
L0000397,INV-2024-000193,INV,,20240111,202401,38,4,440,8,SA,SAR,3.75,3,1500.0,0.1061,4500.0,477.45,4022.55,3150.0,872.55,1.0,,0,15084.56
L0000398,INV-2024-000193,INV,,20240111,202401,38,4,440,8,SA,SAR,3.75,4,1500.0,0.121,6000.0,726.0,5274.0,4200.0,1074.0,1.0,,0,19777.5
L0000424,INV-2024-000205,INV,,20240111,202401,41,4,426,1,SA,USD,1.0,1,2400.0,0.0816,2400.0,195.84,2204.16,1320.0,884.16,1.0,,0,2204.16
L0000425,INV-2024-000205,INV,,20240111,202401,41,4,426,10,SA,USD,1.0,1,3000.0,0.0688,3000.0,206.4,2793.6,900.0,1893.6,1.25,,0,2793.6
L0000426,INV-2024-000205,INV,,20240111,202401,41,4,426,12,SA,USD,1.0,1,4800.0,0.0229,4800.0,109.92,4690.08,2160.0,2530.08,1.25,,0,4690.08
L0000427,INV-2024-000205,INV,,20240111,202401,41,4,426,1,SA,USD,1.0,1,2400.0,0.0636,2400.0,152.64,2247.36,1320.0,927.36,1.0,,0,2247.36
L0000428,INV-2024-000205,INV,,20240111,202401,41,4,426,7,SA,USD,1.0,1,1200.0,0.057,1200.0,68.4,1131.6,360.0,771.6,1.0,,0,1131.6
L0000440,INV-2024-000211,INV,,20240111,202401,43,4,416,10,SA,SAR,3.75,1,3000.0,0.1187,3000.0,356.1,2643.9,900.0,1743.9,1.25,,0,9914.62
L0000441,INV-2024-000211,INV,,20240111,202401,43,4,416,10,SA,SAR,3.75,5,3000.0,0.1244,15000.0,1866.0,13134.0,4500.0,8634.0,1.25,,0,49252.5
L0000442,INV-2024-000211,INV,,20240111,202401,43,4,416,12,SA,SAR,3.75,2,4800.0,0.1068,9600.0,1025.28,8574.72,4320.0,4254.72,1.25,,0,32155.2
L0000450,INV-2024-000215,INV,,20240111,202401,44,4,441,7,SA,SAR,3.75,2,1200.0,0.1803,2400.0,432.72,1967.28,720.0,1247.28,1.0,,0,7377.3
L0000451,INV-2024-000215,INV,,20240111,202401,44,4,441,15,SA,SAR,3.75,40,1100.0,0.1494,44000.0,6573.6,37426.4,34320.0,3106.4,1.0,,0,140349.0
L0000514,INV-2024-000245,INV,,20240111,202401,47,5,533,1,SA,SAR,3.75,1,2400.0,0.1411,2400.0,338.64,2061.36,1320.0,741.36,1.0,,0,7730.1
L0000684,INV-2024-000328,INV,,20240111,202401,59,6,712,10,AE,AED,3.6725,1,3000.0,0.1056,3000.0,316.8,2683.2,900.0,1783.2,1.25,,0,9854.05
L0000685,INV-2024-000328,INV,,20240111,202401,59,6,712,18,AE,AED,3.6725,1,800.0,0.1229,800.0,98.32,701.68,440.0,261.68,1.0,,0,2576.92
L0000686,INV-2024-000328,INV,,20240111,202401,59,6,712,7,AE,AED,3.6725,10,1200.0,0.156,12000.0,1872.0,10128.0,3600.0,6528.0,1.0,,0,37195.08
L0000687,INV-2024-000328,INV,,20240111,202401,59,6,712,18,AE,AED,3.6725,28,800.0,0.1557,22400.0,3487.68,18912.32,12320.0,6592.32,1.0,,0,69455.5
L0000809,INV-2024-000385,INV,,20240111,202401,71,7,795,17,AE,AED,3.6725,1,450.0,0.1789,450.0,80.51,369.49,337.5,31.99,1.0,,0,1356.97
L0000810,INV-2024-000385,INV,,20240111,202401,71,7,795,17,AE,AED,3.6725,1,450.0,0.185,450.0,83.25,366.75,337.5,29.25,1.0,,0,1346.89
L0000811,INV-2024-000385,INV,,20240111,202401,71,7,795,4,AE,AED,3.6725,1,9000.0,0.1481,9000.0,1332.9,7667.1,4950.0,2717.1,1.0,,0,28157.42
L0000856,INV-2024-000408,INV,,20240111,202401,74,8,826,5,OM,OMR,0.3845,1,1800.0,0.0493,1800.0,88.74,1711.26,720.0,991.26,1.0,,0,657.98
L0000857,INV-2024-000408,INV,,20240111,202401,74,8,826,15,OM,OMR,0.3845,1,1100.0,0.0323,1100.0,35.53,1064.47,858.0,206.47,1.0,,0,409.29
L0000876,INV-2024-000419,INV,,20240111,202401,75,8,938,1,OM,OMR,0.3845,1,2400.0,0.0568,2400.0,136.33,2263.67,1320.0,943.67,1.0,,0,870.38
L0000877,INV-2024-000419,INV,,20240111,202401,75,8,938,10,OM,OMR,0.3845,1,3000.0,0.0542,3000.0,162.6,2837.4,900.0,1937.4,1.25,,0,1090.98
L0000201,INV-2024-000094,INV,,20240112,202401,23,2,266,12,EG,EGP,30.9,2,4800.0,0.1006,9600.0,965.76,8634.24,4320.0,4314.24,1.25,,0,266798.02
L0000202,INV-2024-000094,INV,,20240112,202401,23,2,266,1,EG,EGP,30.9,1,2400.0,0.1071,2400.0,257.04,2142.96,1320.0,822.96,1.0,,0,66217.46
L0000274,INV-2024-000136,INV,,20240112,202401,27,2,217,12,EG,EGP,30.9,1,4800.0,0.0072,4800.0,34.56,4765.44,2160.0,2605.44,1.25,,0,147252.1
L0000275,INV-2024-000136,INV,,20240112,202401,27,2,217,12,EG,EGP,30.9,1,4800.0,0.0496,4800.0,238.08,4561.92,2160.0,2401.92,1.25,,0,140963.33
L0000501,INV-2024-000237,INV,,20240112,202401,47,5,516,10,SA,SAR,3.75,1,3000.0,0.0804,3000.0,241.2,2758.8,900.0,1858.8,1.25,,0,10345.5
L0000743,INV-2024-000350,INV,,20240112,202401,65,7,778,15,AE,AED,3.6725,9,1100.0,0.1386,9900.0,1372.14,8527.86,7722.0,805.86,1.0,,0,31318.57
L0000805,INV-2024-000382,INV,,20240112,202401,70,7,794,12,AE,AED,3.6725,1,4800.0,0.1029,4800.0,493.92,4306.08,2160.0,2146.08,1.25,,0,15814.08
L0000806,INV-2024-000382,INV,,20240112,202401,70,7,794,15,AE,AED,3.6725,5,1100.0,0.0988,5500.0,543.4,4956.6,4290.0,666.6,1.0,,0,18203.11
L0000076,INV-2024-000028,INV,,20240113,202401,15,1,31,12,EG,EGP,30.9,1,4800.0,0.1042,4800.0,500.16,4299.84,2160.0,2139.84,1.25,,0,132865.06
L0000077,INV-2024-000028,INV,,20240113,202401,15,1,31,12,EG,EGP,30.9,1,4800.0,0.1192,4800.0,572.16,4227.84,2160.0,2067.84,1.25,,0,130640.26
L0000105,INV-2024-000037,INV,,20240113,202401,17,1,6,7,EG,EGP,30.9,3,1200.0,0.1223,3600.0,440.28,3159.72,1080.0,2079.72,1.0,,0,97635.35
L0000106,INV-2024-000037,INV,,20240113,202401,17,1,6,10,EG,EGP,30.9,1,3000.0,0.1236,3000.0,370.8,2629.2,900.0,1729.2,1.25,,0,81242.28
L0000107,INV-2024-000037,INV,,20240113,202401,17,1,6,7,EG,EGP,30.9,1,1200.0,0.1013,1200.0,121.56,1078.44,360.0,718.44,1.0,,0,33323.8
L0000108,INV-2024-000038,INV,,20240113,202401,18,2,87,1,EG,EGP,30.9,1,2400.0,0.0422,2400.0,101.28,2298.72,1320.0,978.72,1.0,,0,71030.45
L0000234,INV-2024-000113,INV,,20240113,202401,25,2,180,1,EG,EGP,30.9,1,2400.0,0.0235,2400.0,56.4,2343.6,1320.0,1023.6,1.0,,0,72417.24
L0000235,INV-2024-000113,INV,,20240113,202401,25,2,180,8,EG,EGP,30.9,1,1500.0,0.0134,1500.0,20.1,1479.9,1050.0,429.9,1.0,,0,45728.91
L0000402,INV-2024-000195,INV,,20240113,202401,39,4,378,12,SA,SAR,3.75,1,4800.0,0.0999,4800.0,479.52,4320.48,2160.0,2160.48,1.25,,0,16201.8
L0000403,INV-2024-000195,INV,,20240113,202401,39,4,378,18,SA,SAR,3.75,25,800.0,0.1309,20000.0,2618.0,17382.0,11000.0,6382.0,1.0,,0,65182.5
L0000411,INV-2024-000199,INV,,20240113,202401,40,4,393,11,SA,SAR,3.75,1,18000.0,0.1122,18000.0,2019.6,15980.4,7200.0,8780.4,1.25,,0,59926.5
L0000412,INV-2024-000200,INV,,20240113,202401,41,4,386,1,SA,SAR,3.75,3,2400.0,0.044,7200.0,316.8,6883.2,3960.0,2923.2,1.0,,0,25812.0
L0000413,INV-2024-000200,INV,,20240113,202401,41,4,386,7,SA,SAR,3.75,2,1200.0,0.0742,2400.0,178.08,2221.92,720.0,1501.92,1.0,,0,8332.2
L0000610,INV-2024-000300,INV,,20240113,202401,55,5,454,10,SA,SAR,3.75,1,3000.0,0.0613,3000.0,183.9,2816.1,900.0,1916.1,1.25,,0,10560.38
L0000611,INV-2024-000300,INV,,20240113,202401,55,5,454,4,SA,SAR,3.75,1,9000.0,0.0,9000.0,0.0,9000.0,4950.0,4050.0,1.0,,0,33750.0
L0000721,INV-2024-000342,INV,,20240113,202401,63,6,767,11,AE,AED,3.6725,1,18000.0,0.0758,18000.0,1364.4,16635.6,7200.0,9435.6,1.25,,0,61094.24
L0000740,INV-2024-000348,INV,,20240113,202401,64,6,715,4,AE,AED,3.6725,8,9000.0,0.1168,72000.0,8409.6,63590.4,39600.0,23990.4,1.0,,0,233535.74
L0000741,INV-2024-000348,INV,,20240113,202401,64,6,715,15,AE,AED,3.6725,1,1100.0,0.0929,1100.0,102.19,997.81,858.0,139.81,1.0,,0,3664.46
L0000788,INV-2024-000372,INV,,20240113,202401,68,7,804,5,AE,AED,3.6725,3,1800.0,0.2012,5400.0,1086.48,4313.52,2160.0,2153.52,1.0,,0,15841.4
L0000789,INV-2024-000372,INV,,20240113,202401,68,7,804,10,AE,AED,3.6725,1,3000.0,0.158,3000.0,474.0,2526.0,900.0,1626.0,1.25,,0,9276.74
