line_id,document_no,doc_type,original_document_no,document_date,rep_code,customer_code,country,sku,quantity,unit_list_price_local,discount_pct,net_amount_local,currency,exported_at
L0020986,INV-2025-010200,INV,,2025-06-14,REP-027,CUST-00355,Egypt,DV-RTR,3.0,55117.81,0.2042,131588.26,EGP,2026-01-05 06:00:00
L0014000,INV-2024-006738,INV,,2024-12-28,REP-071,CUST-00818,UAE,CL-PROD,3.0,5508.75,0.1784,13577.97,AED,2026-01-05 06:00:00
L0000378,INV-2024-000188,INV,,2024-01-14,REP-028,CUST-00416,Saudi Arabia,CN-MPLS,1.0,9000.0,0.1036,8067.6,USD,2026-01-05 06:00:00
L0000261,INV-2024-000129,INV,,2024-01-01,REP-018,CUST-00246,Egypt,CN-FIB-100,1.0,74160.0,0.1413,63681.19,EGP,2026-01-05 06:00:00
L0006575,INV-2024-003219,INV,,2024-06-27,REP-057,CUST-00779,UAE,DV-AP,17.0,1652.62,0.1416,24116.35,AED,2026-01-05 06:00:00
L0024286,INV-2025-011790,INV,,2025-09-28,REP-004,CUST-00043,Egypt,MS-HELP,2.0,240295.68,0.1144,425611.71,EGP,2026-01-05 06:00:00
L0001626,INV-2024-000796,INV,,2024-02-21,REP-041,CUST-00675,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0342,8692.2,SAR,2026-01-05 06:00:00
L0003645,INV-2024-001797,INV,,2024-04-27,REP-024,CUST-00370,Egypt,DV-AP,1.0,21573.18,0.212,16999.67,EGP,2026-01-05 06:00:00
L0008207,INV-2024-004015,INV,,2024-08-29,REP-022,CUST-00348,Egypt,DV-SW48,2.0,105207.52,0.1554,177716.54,EGP,2026-01-05 06:00:00
L0025113,INV-2025-012166,INV,,2025-09-01,REP-040,CUST-00611,Saudi Arabia,CL-BKP,4.0,4500.0,0.0,18000.0,SAR,2026-01-05 06:00:00
L0003394,INV-2024-001659,INV,,2024-04-05,REP-011,CUST-00210,Egypt,DV-AP,7.0,21573.18,0.0117,149245.42,EGP,2026-01-05 06:00:00
L0002129,INV-2024-001044,INV,,2024-03-30,REP-001,CUST-00055,Egypt,MS-HELP,1.0,227583.84,0.1029,204165.46,EGP,2026-01-05 06:00:00
L0000031,INV-2024-000011,INV,,2024-01-09,REP-003,CUST-00065,Egypt,CL-BKP,1.0,37080.0,0.093,33631.56,EGP,2026-01-05 06:00:00
L0014648,INV-2025-007065,INV,,2025-01-30,REP-027,CUST-00347,Egypt,CY-EDR,1.0,149036.1,0.2245,115577.5,EGP,2026-01-05 06:00:00
L0028130,INV-2025-013635,INV,,2025-11-24,REP-040,CUST-00657,Saudi Arabia,CL-BKP,1.0,4500.0,0.0,4500.0,SAR,2026-01-05 06:00:00
L0005735,INV-2024-002816,INV,,2024-06-17,REP-014,CUST-00077,Egypt,CN-FIB-100,1.0,115480.08,0.0514,109544.4,EGP,2026-01-05 06:00:00
L0004883,INV-2024-002404,INV,,2024-05-15,REP-031,CUST-00421,Saudi Arabia,CY-EDR,1.0,11250.0,0.0683,10481.62,SAR,2026-01-05 06:00:00
L0011035,INV-2024-005333,INV,,2024-10-27,REP-072,CUST-00721,UAE,PS-IMPL,1.0,2938.0,0.0678,2738.8,AED,2026-01-05 06:00:00
L0013121,INV-2024-006332,INV,,2024-12-06,REP-024,CUST-00366,Egypt,CY-FW,2.0,286583.4,0.2366,437555.54,EGP,2026-01-05 06:00:00
L0017703,INV-2025-008569,INV,,2025-03-20,REP-084,CUST-00901,Oman,CL-BKP,1.0,461.4,0.0887,420.47,OMR,2026-01-05 06:00:00
L0026304,INV-2025-012766,INV,,2025-10-12,REP-024,CUST-00345,Egypt ,DV-AP,1.0,22302.27,0.197,17908.72,EGP,2026-01-05 06:00:00
L0011546,INV-2024-005577,INV,,2024-11-28,REP-017,CUST-00286,Egypt, cn-fib-100,1.0,115951.68,0.0741,107359.66,EGP,2026-01-05 06:00:00
L0000880,INV-2024-000421,INV,,2024-01-16,REP-067,CUST-00897,Oman,CN-FIB-100,2.0,922.8,0.0578,1738.92,OMR,2026-01-05 06:00:00
L0017370,INV-2025-008407,INV,,26/03/2025,REP-046,CUST-00658,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0656,8409.6,SAR,2026-01-05 06:00:00
L0002559,INV-2024-001254,INV,,2024-03-31,REP-023,CUST-00353,Egypt,CL-IAAS-L,1.0,355599.75,0.2038,283128.52,EGP,2026-01-05 06:00:00
L0002681,INV-2024-001311,INV,,2024-03-01,REP-029,CUST-00414,Saudi Arabia,MS-HELP,1.0,4800.0,0.1183,4232.16,USD,2026-01-05 06:00:00
L0010639,INV-2024-005150,INV,,2024-10-17,REP-033,CUST-00438,Saudi Arabia,MS-HELP,1.0,18000.0,0.069,16758.0,SAR,2026-01-05 06:00:00
L0008472,INV-2024-004141,INV,,2024-08-27,REP-043,CUST-00630,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0327,8705.7,SAR,2026-01-05 06:00:00
L0031279,CN-2025-00307,CN,INV-2025-011689,2025-10-06,REP-061,CUST-00818,UAE,PS-TRN,-3.0,5508.75,0.2336,-12665.72,AED,2026-01-05 06:00:00
L0021857,INV-2025-010621,INV,,2025-06-19,REP-080,CUST-00905,Oman,MS-HELP,1.0,1845.6,0.0619,1731.36,OMR,2026-01-05 06:00:00
L0007430,INV-2024-003624,INV,,2024-07-12,REP-070,CUST-00434,Saudi Arabia,MS-HELP,1.0,18000.0,0.1484,15328.8,SAR,2026-01-05 06:00:00
L0028709,INV-2025-013906,INV,,2025-11-24,REP-065,CUST-00863,Oman,CY-EDR,1.0,1153.5,0.0323,1116.24,OMR,2026-01-05 06:00:00
L0017699,INV-2025-008567,INV,,2025-03-21,REP-081,CUST-00960,Oman,CN-FIB-100,3.0,922.8,0.0161,2723.83,OMR,2026-01-05 06:00:00
L0029264,INV-2025-014203,INV,,2025-12-30,REP-020,CUST-00121,Egypt,PS-TRN,2.0,75680.55,0.0376,145669.92,EGP,2026-01-05 06:00:00
L0004110,INV-2024-002023,INV,,2024-04-11,REP-054,CUST-00711,UAE,CY-EDR,1.0,11017.5,0.1188,9708.62,AED,2026-01-05 06:00:00
L0019380,INV-2025-009403,INV,,2025-05-06,REP-001,CUST-00125,Egypt,CL-BKP,1.0,59916.6,0.0366,57723.65,EGP,2026-01-05 06:00:00
L0017765,INV-2025-008592,INV,,2025-04-14,REP-007,CUST-00038,Egypt,CL-BKP,9.0,58959.6,0.1057,474548.13,EGP,2026-01-05 06:00:00
L0015995,INV-2025-007708,INV,,2025-02-27,REP-038,CUST-00477,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0531,8522.1,SAR,2026-01-05 06:00:00
L0022899,INV-2025-011115,INV,,2025-07-26,REP-060,CUST-00820,UAE,DV-RTR,5.0,4039.75,0.2246,15662.11,AED,2026-01-05 06:00:00
L0004389,INV-2024-002158,INV,,2024-05-28,REP-004,CUST-00056,Egypt,CL-BKP,1.0,57461.64,0.0847,52594.64,EGP,2026-01-05 06:00:00
L0011706,INV-2024-005656,INV,,2024-11-29,REP-025,CUST-00366,Egypt,DV-SW48,2.0,106289.04,0.2047,169063.35,EGP,2026-01-05 06:00:00
L0016866,INV-2025-008163,INV,,2025-03-16,REP-077,CUST-00235,Egypt,CY-EDR,1.0,146846.7,0.0586,138241.48,EGP,2026-01-05 06:00:00
L0003784,INV-2024-001855,INV,,2024-04-25,REP-037,CUST-00444,Saudi Arabia,MS-COLO,1.0,36000.0,0.1084,32097.6,SAR,2026-01-05 06:00:00
L0001714,INV-2024-000850,INV,,2024-02-14,REP-045,CUST-00545,Saudi Arabia,CY-EDR,1.0,11250.0,0.0927,10207.12,SAR,2026-01-05 06:00:00
L0004254,INV-2024-002088,INV,,2024-04-22,REP-063,CUST-00804,UAE,DV-AP,1.0,1652.62,0.1853,1346.39,AED,2026-01-05 06:00:00
L0005492,INV-2024-002709,INV,,2024-05-02,REP-068,CUST-00848,Oman,PS-IMPL,1.0,307.6,0.0771,283.88,OMR,2026-01-05 06:00:00
L0028811,INV-2025-013965,INV,,2025-11-05,REP-080,CUST-00867,Oman,CN-FIB-100,1.0,922.8,0.0547,872.32,OMR,2026-01-05 06:00:00
L0015296,INV-2025-007369,INV,,2025-01-31,REP-067,CUST-00901,Oman,DV-SW48,1.0,845.9,0.1251,740.08,OMR,2026-01-05 06:00:00
L0030637,INV-2025-014845,INV,,2025-12-22,REP-080,CUST-00942,Oman,CL-PROD,1.0,576.75,0.0635,540.13,OMR,2026-01-05 06:00:00
L0020628,INV-2025-010008,INV,,2025-06-06,REP-011,CUST-00159,Egypt ,CN-FIB-100,2.0,120257.04,0.0255,234380.97,EGP,2026-01-05 06:00:00
L0019969,INV-2025-009697,INV,,2025-05-01,REP-048,CUST-00772,UAE,CL-PROD,4.0,5508.75,0.1641,18419.06,AED,2026-01-05 06:00:00
L0000497,INV-2024-000234,INV,,2024-01-30,REP-039,CUST-00515,Saudi Arabia,DV-SW48,5.0,8250.0,0.1162,36456.75,SAR,2026-01-05 06:00:00
L0011410,INV-2024-005502,INV,,2024-11-13,REP-007,CUST-00028,Egypt,MS-COLO,1.0,463806.72,0.1086,413437.31,EGP,2026-01-05 06:00:00
L0019013,INV-2025-009219,INV,,2025-05-18,REP-003,CUST-00039,Egypt,CN-FIB-100,1.0,119833.2,0.0757,110761.83,EGP,2026-01-05 06:00:00
L0021668,INV-2025-010528,INV,,2025-06-29,REP-073,CUST-00709,UAE,MS-HELP,1.0,17628.0,0.1188,15533.79,AED,2026-01-05 06:00:00
L0024705,INV-2025-011995,INV,,2025-09-12,REP-001,CUST-00316,Egypt,PS-IMPL,1.0,40049.28,0.0198,39256.3,EGP,2026-01-05 06:00:00
L0011445,INV-2024-005515,INV,,2024-11-27,REP-010,CUST-00241,Egypt,DV-RTR,1.0,53144.52,0.0397,51034.68,EGP,2026-01-05 06:00:00
L0021845,INV-2025-010613,INV,,2025-06-25,REP-080,CUST-00858,Oman,CN-FIB-100,1.0,922.8,0.0851,844.27,OMR,2026-01-05 06:00:00
L0006124,INV-2024-003014,INV,,15/06/2024,REP-037,CUST-00411,Saudi Arabia,MS-HELP,1.0,18000.0,0.1324,15616.8,SAR,2026-01-05 06:00:00
L0009677,INV-2024-004708,INV,,2024-09-28,REP-047,CUST-00454,Saudi Arabia,CL-PROD,4.0,5625.0,0.0824,20646.0,SAR,2026-01-05 06:00:00
L0009782,INV-2024-004749,INV,,2024-09-30,REP-055,CUST-00741,UAE,CY-FW,1.0,22035.0,0.0757,20366.95,AED,2026-01-05 06:00:00
L0015740,INV-2025-007601,INV,,2025-02-24,REP-021,CUST-00365,Egypt,CY-EDR,1.0,147338.1,0.221,114776.38,EGP,2026-01-05 06:00:00
L0002918,INV-2024-001435,INV,,2024-03-30,REP-046,CUST-00674,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.105,8055.0,SAR,2026-01-05 06:00:00
L0030703,INV-2025-014883,INV,,2025-12-27,REP-084,CUST-00837,Oman,CL-BKP,3.0,461.4,0.0747,1280.8,OMR,2026-01-05 06:00:00
L0014604,INV-2025-007043,INV,,2025-01-18,REP-024,CUST-00334,Egypt,CN-FIB-100,1.0,119228.88,0.2116,94000.05,EGP,2026-01-05 06:00:00
L0030832,CN-2024-00058,CN,INV-2024-002623,2024-05-22,REP-058,CUST-00782,UAE,DV-SW48,-2.0,8079.5,0.219,-12620.18,AED,2026-01-05 06:00:00
L0012254,INV-2024-005916,INV,,27/11/2024,REP-053,CUST-00710,UAE,CY-EDR,1.0,3000.0,0.0428,2871.6,USD,2026-01-05 06:00:00
L0025374,INV-2025-012300,INV,,2025-09-28,REP-051,CUST-00740,UAE,CN-FIB-100,1.0,8814.0,0.1798,7229.24,AED,2026-01-05 06:00:00
L0014566,INV-2025-007025,INV,,2025-01-21,REP-021,CUST-00348,Egypt,PS-IMPL,1.0,39742.96,0.2151,31194.25,EGP,2026-01-05 06:00:00
L0001700,INV-2024-000841,INV,,2024-02-13,REP-044,CUST-00672,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0295,8734.5,SAR,2026-01-05 06:00:00
L0015120,INV-2025-007279,INV,,2025-01-24,REP-055,CUST-00770,UAE,CY-SOC,1.0,66105.0,0.0711,61404.93,AED,2026-01-05 06:00:00
L0024837,INV-2025-012058,INV,,2025-09-22,REP-027,CUST-00351,Egypt,DV-RTR,10.0,55067.76,0.1994,440872.49,EGP,2026-01-05 06:00:00
L0031222,CN-2025-00275,CN,INV-2025-010439,2025-08-02,REP-047,CUST-00595,Saudi Arabia,CN-FIB-100,-2.0,9000.0,0.0243,-17562.6,SAR,2026-01-05 06:00:00
L0012905,INV-2024-006205,INV,,2024-12-14,REP-015,CUST-00263,Egypt,CL-IAAS-S,1.0,85975.02,0.0841,78744.52,EGP,2026-01-05 06:00:00
L0030360,INV-2025-014704,INV,,2025-12-13,REP-063,CUST-00780,UAE,MS-HELP,1.0,17628.0,0.2357,13473.08,AED,2026-01-05 06:00:00
L0025583,INV-2025-012387,INV,,2025-09-29,REP-071,CUST-00790,UAE,DV-SW48,5.0,8079.5,0.2519,30221.37,AED,2026-01-05 06:00:00
L0005116,INV-2024-002528,INV,,2024-05-20,REP-045,CUST-00564,Saudi Arabia,CL-BKP,1.0,4500.0,0.0748,4163.4,SAR,2026-01-05 06:00:00
L0012739,INV-2024-006121,INV,,2024-12-17,REP-008,CUST-00035,Egypt,MS-HELP,1.0,229266.72,0.1078,204551.77,EGP,2026-01-05 06:00:00
L0006012,INV-2024-002967,INV,,2024-06-08,REP-027,CUST-00367,Egypt,CL-BKP,2.0,57740.04,0.1749,95282.61,EGP,2026-01-05 06:00:00
L0001266,INV-2024-000623,INV,,2024-02-28,REP-019,CUST-00184,Egypt,CL-BKP,1.0,37080.0,0.0394,35619.05,EGP,2026-01-05 06:00:00
L0023266,INV-2025-011295,INV,,2025-08-27,REP-009,CUST-00025,Egypt,MS-HELP,1.0,239343.84,0.0923,217252.4,EGP,2026-01-05 06:00:00
L0003061,INV-2024-001492,INV,,2024-03-29,REP-056,CUST-00774,UAE,CY-FW,2.0,22035.0,0.1091,39261.96,AED,2026-01-05 06:00:00
L0024324,INV-2025-011805,INV,,2025-09-10,REP-006,CUST-00041,Egypt,CN-FIB-100,1.0,120147.84,0.1383,103531.39,EGP,2026-01-05 06:00:00
L0007402,INV-2024-003613,INV,,2024-07-20,REP-035,CUST-00432,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.1072,8035.2,SAR,2026-01-05 06:00:00
L0000335,INV-2024-000169,INV,,2024-01-02,REP-026,CUST-00361,Egypt,DV-RTR,5.0,33990.0,0.1906,137557.53,EGP,2026-01-05 06:00:00
L0003563,INV-2024-001760,INV,,2024-04-26,REP-020,CUST-00317,Egypt,CL-BKP,1.0,57528.48,0.0529,54485.22,EGP,2026-01-05 06:00:00
L0003172,INV-2024-001549,INV,,2024-03-15,REP-063,CUST-00808,UAE,DV-RTR,4.0,4039.75,0.1666,13466.91,AED,2026-01-05 06:00:00
L0004338,INV-2024-002138,INV,,2024-05-09,REP-001,CUST-00059,Egypt,CN-FIB-100,1.0,114923.28,0.1134,101890.98,EGP,2026-01-05 06:00:00
L0028886,INV-2025-014008,INV,,2025-11-18,REP-084,CUST-00868,Oman,DV-RTR,2.0,422.95,0.0715,785.42,OMR,2026-01-05 06:00:00
L0026141,INV-2025-012673,INV,,2025-10-29,REP-018,CUST-00223,Egypt,CL-IAAS-S,1.0,89209.08,0.1349,77174.78,EGP,2026-01-05 06:00:00
L0030776,CN-2024-00022,CN,INV-2024-000942,2024-05-26,REP-059,CUST-00803,UAE,CL-BKP,-1.0,4407.0,0.1872,-3582.01,AED,2026-01-05 06:00:00
L0001545,INV-2024-000750,INV,,2024-02-28,REP-037,CUST-00382,Saudi Arabia,CN-MPLS,1.0,33750.0,0.1173,29791.12,SAR,2026-01-05 06:00:00
L0022979,INV-2025-011154,INV,,2025-07-30,REP-049,CUST-00801,UAE,MS-HELP,1.0,17628.0,0.2305,13564.75,AED,2026-01-05 06:00:00
L0014469,INV-2025-006976,INV,,2025-01-30,REP-019,CUST-00146,Egypt,CN-FIB-100,1.0,119228.88,0.0061,118501.58,EGP,2026-01-05 06:00:00
L0000276,INV-2024-000137,INV,,2024-01-07,REP-020,CUST-00210,Egypt,CN-FIB-100,1.0,74160.0,0.0435,70934.04,EGP,2026-01-05 06:00:00
L0002874,INV-2024-001409,INV,,2024-03-16,REP-045,CUST-00481,Saudi Arabia,CN-FIB-100,2.0,9000.0,0.1118,15987.6,SAR,2026-01-05 06:00:00
L0017332,INV-2025-008382,INV,,2025-03-08,REP-044,CUST-00575,Saudi Arabia,DV-AP,1.0,1687.5,0.0365,1625.91,SAR,2026-01-05 06:00:00
L0031192,CN-2025-00256,CN,INV-2025-009530,2025-07-02,REP-034,CUST-00412,Saudi Arabia,CL-PROD,-11.0,5625.0,0.1258,-54091.12,SAR,2026-01-05 06:00:00
L0004476,INV-2024-002187,INV,,2024-05-27,REP-008,CUST-00044,Egypt,CY-EDR,1.0,143654.1,0.0972,129690.92,EGP,2026-01-05 06:00:00
L0027395,INV-2025-013279,INV,,2025-11-14,REP-006,CUST-00057,Egypt,CL-PROD,13.0,75216.15,0.1046,875531.03,EGP,2026-01-05 06:00:00
L0024999,INV-2025-012118,INV,,2025-09-24,REP-037,CUST-00379,Saudi Arabia,CY-SOC,1.0,67500.0,0.1006,60709.5,SAR,2026-01-05 06:00:00
L0031229,CN-2025-00280,CN,INV-2025-010714,2025-10-01,REP-008,CUST-00012,Egypt,CY-FW,-1.0,297363.6,0.1119,-264088.61,EGP,2026-01-05 06:00:00
L0006033,INV-2024-002978,INV,,2024-06-11,REP-029,CUST-00408,Saudi Arabia,MS-NOC,2.0,45000.0,0.1522,76302.0,SAR,2026-01-05 06:00:00
L0021852,INV-2025-010618,INV,,2025-06-03,REP-080,CUST-00883,Oman,CN-FIB-100,1.0,922.8,0.068,860.05,OMR,2026-01-05 06:00:00
L0014684,INV-2025-007079,INV,,2025-01-24,REP-029,CUST-00421,Saudi Arabia,CN-SDWAN,2.0,13500.0,0.1375,23287.5,SAR,2026-01-05 06:00:00
L0030318,INV-2025-014684,INV,,2025-12-14,REP-057,CUST-00782,UAE,DV-SW48,1.0,8079.5,0.1709,6698.71,AED,2026-01-05 06:00:00
L0025992,INV-2025-012585,INV,,2025-10-30,REP-082,CUST-00060,Egypt,CN-FIB-100,2.0,118945.44,0.1222,208820.61,EGP,2026-01-05 06:00:00
L0011169,INV-2024-005391,INV,,2024-10-12,REP-065,CUST-00852,Oman,CN-FIB-100,1.0,922.8,0.0246,900.1,OMR,2026-01-05 06:00:00
L0021597,INV-2025-010498,INV,,2025-06-30,REP-056,CUST-00772,UAE,CL-BKP,1.0,4407.0,0.127,3847.31,AED,2026-01-05 06:00:00
L0018856,INV-2025-009131,INV,,2025-04-04,REP-049,CUST-00784,UAE,CL-BKP,1.0,4407.0,0.1949,3548.08,AED,2026-01-05 06:00:00
L0016251,INV-2025-007850,INV,,2025-02-21,REP-050,CUST-00739,UAE,CL-BKP,1.0,4407.0,0.1476,3756.53,AED,2026-01-05 06:00:00
L0021988,INV-2025-010691,INV,,2025-07-19,REP-003,CUST-00005,Egypt,CY-EDR,1.0,148578.0,0.0809,136558.04,EGP,2026-01-05 06:00:00
L0028695,INV-2025-013897,INV,,2025-11-01,REP-065,CUST-00925,Oman,DV-AP,1.0,173.02,0.0,173.02,OMR,2026-01-05 06:00:00
L0015440,INV-2025-007438,INV,,2025-02-21,REP-007,CUST-00024,Egypt,MS-HELP,1.0,235740.96,0.072,218767.61,EGP,2026-01-05 06:00:00
L0025625,INV-2025-012404,INV,,2025-09-30,REP-092,CUST-00790,UAE,CN-FIB-100,2.0,8814.0,0.2087,13949.04,AED,2026-01-05 06:00:00
L0012745,INV-2024-006124,INV,,2024-12-29,REP-008,CUST-00015,Egypt,CL-PROD,3.0,71645.85,0.0794,197871.51,EGP,2026-01-05 06:00:00
L0001464,INV-2024-000719,INV,,2024-02-21,REP-032,CUST-00402,Saudi Arabia,MS-NOC,1.0,45000.0,0.1212,39546.0,SAR,2026-01-05 06:00:00
L0005874,INV-2024-002901,INV,,2024-06-28,REP-021,CUST-00355,Egypt,MS-HELP,1.0,230960.16,0.2492,173404.89,EGP,2026-01-05 06:00:00
L0015763,INV-2025-007610,INV,,2025-02-07,REP-022,CUST-00346,Egypt,CL-BKP,2.0,58935.24,0.1572,99341.24,EGP,2026-01-05 06:00:00
L0001819,INV-2024-000900,INV,,2024-02-19,REP-051,CUST-00710,UAE,CY-EDR,11.0,11017.5,0.1491,103122.7,AED,2026-01-05 06:00:00
L0019707,INV-2025-009557,INV,,2025-05-31,REP-038,CUST-00628,Saudi Arabia,CY-EDR,1.0,11250.0,0.0901,10236.38,SAR,2026-01-05 06:00:00
L0002149,INV-2024-001052,INV,,04/03/2024,REP-002,CUST-00066,Egypt,CY-EDR,1.0,142239.9,0.082,130576.23,EGP,2026-01-05 06:00:00
L0023486,INV-2025-011421,INV,,2025-08-04,REP-001,CUST-00207,Egypt,CL-PROD,2.0,74794.95,0.0587,140808.97,EGP,2026-01-05 06:00:00
L0025730,INV-2025-012461,INV,,2025-09-02,REP-074,CUST-00946,Oman,CN-SDWAN,1.0,1384.2,0.0401,1328.69,OMR,2026-01-05 06:00:00
L0017746,INV-2025-008585,INV,,2025-04-18,REP-006,CUST-00051,Egypt, cy-edr,1.0,147399.0,0.1196,129770.08,EGP,2026-01-05 06:00:00
L0018829,INV-2025-009117,INV,,2025-04-25,REP-071,CUST-00785,UAE,DV-SW48,1.0,8079.5,0.1759,6658.32,AED,2026-01-05 06:00:00
L0027226,INV-2025-013204,INV,,2025-10-17,REP-081,CUST-00945,oman,CN-FIB-100,1.0,922.8,0.0256,899.18,OMR,2026-01-05 06:00:00
L0027127,INV-2025-013147,INV,,2025-10-25,REP-065,CUST-00954,Oman,CL-BKP,5.0,461.4,0.0356,2224.87,OMR,2026-01-05 06:00:00
L0023760,INV-2025-011541,INV,,2025-08-30,REP-038,CUST-00450,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0655,8410.5,SAR,2026-01-05 06:00:00
L0030389,INV-2025-014716,INV,,2025-12-16,REP-071,CUST-00806,UAE,CL-BKP,1.0,4407.0,0.1951,3547.19,AED,2026-01-05 06:00:00
L0023662,INV-2025-011501,INV,,2025-08-15,REP-032,CUST-00432,Saudi Arabia,CY-SOC,1.0,67500.0,0.1187,59487.75,SAR,2026-01-05 06:00:00
L0022279,INV-2025-010831,INV,,2025-07-17,REP-077,CUST-00205,Egypt,DV-AP,1.0,22286.7,0.0571,21014.13,EGP,2026-01-05 06:00:00
L0030035,INV-2025-014577,INV,,2025-12-28,REP-076,CUST-00593,KSA,CN-SDWAN,1.0,13500.0,0.0438,12908.7,SAR,2026-01-05 06:00:00
L0020522,INV-2025-009965,INV,,2025-06-13,REP-006,CUST-00011,Egypt,CY-EDR,1.0,150321.3,0.1211,132117.39,EGP,2026-01-05 06:00:00
L0012983,INV-2024-006254,INV,,2024-12-18,REP-018,CUST-00215,Egypt,CL-PROD,1.0,71645.85,0.1089,63843.62,EGP,2026-01-05 06:00:00
L0012077,INV-2024-005828,INV,,2024-11-20,REP-044,CUST-00594,Saudi Arabia,DV-RTR,4.0,4125.0,0.0731,15293.85,SAR,2026-01-05 06:00:00
L0016395,INV-2025-007911,INV,,2025-02-28,REP-061,CUST-00784,UAE,CL-BKP,8.0,4407.0,0.2111,27813.46,AED,2026-01-05 06:00:00
L0017981,INV-2025-008714,INV,,2025-04-02,REP-077,CUST-00185,Egypt,CY-EDR,1.0,147399.0,0.0514,139822.69,EGP,2026-01-05 06:00:00
L0015862,INV-2025-007654,INV,,2025-02-11,REP-032,CUST-00376,Saudi Arabia,DV-SW48,4.0,8250.0,0.0921,29960.7,SAR,2026-01-05 06:00:00
L0004099,INV-2024-002018,INV,,2024-04-23,REP-053,CUST-00756,UAE,CY-SOC,1.0,66105.0,0.0682,61596.64,AED,2026-01-05 06:00:00
L0021547,INV-2025-010479,INV,,2025-06-26,REP-054,CUST-00741,UAE,CN-SDWAN,1.0,13221.0,0.1253,11564.41,AED,2026-01-05 06:00:00
L0021022,INV-2025-010216,INV,,2025-06-29,REP-029,CUST-00381,Saudi,ps-trn ,6.0,5625.0,0.1512,28647.0,SAR,2026-01-05 06:00:00
L0017742,INV-2025-008584,INV,,2025-04-08,REP-006,CUST-00030,Egypt,CL-PROD,4.0,73699.5,0.1492,250814.14,EGP,2026-01-05 06:00:00
L0000407,INV-2024-000196,INV,,2024-01-28,REP-032,CUST-00396,Saudi Arabia,DV-SW48,1.0,8250.0,0.0783,7604.02,SAR,2026-01-05 06:00:00
L0019627,INV-2025-009522,INV,,2025-05-21,REP-034,CUST-00388,Saudi Arabia,MS-HELP,1.0,18000.0,0.1086,16045.2,SAR,2026-01-05 06:00:00
L0000020,INV-2024-000007,INV,,2024-01-04,REP-003,CUST-00025,Egypt,CL-BKP,3.0,37080.0,0.1206,97824.46,EGP,2026-01-05 06:00:00
L0020902,INV-2025-010164,INV,,2025-06-06,REP-021,CUST-00355,Egypt,DV-AP,1.0,22548.2,0.2099,17815.33,EGP,2026-01-05 06:00:00
L0020913,INV-2025-010167,INV,,2025-06-19,REP-021,CUST-00350,Egypt,MS-HELP,1.0,240514.08,0.2251,186374.36,EGP,2026-01-05 06:00:00
L0008030,INV-2024-003907,INV,,2024-08-07,REP-011,CUST-00136,Egypt,CN-FIB-100,1.0,114771.84,0.0057,114117.64,EGP,2026-01-05 06:00:00
L0015274,INV-2025-007355,INV,,2025-01-14,REP-066,CUST-00893,Oman,CN-FIB-100,1.0,922.8,0.0492,877.4,OMR,2026-01-05 06:00:00
L0005098,INV-2024-002517,INV,,2024-05-04,REP-044,CUST-00638,Saudi Arabia,CN-FIB-100,2.0,9000.0,0.0469,17155.8,SAR,2026-01-05 06:00:00
L0019482,INV-2025-009458,INV,,2025-05-27,REP-024,CUST-00348,Egypt,DV-SW48,2.0,109847.1,0.2161,172218.28,EGP,2026-01-05 06:00:00
L0018905,INV-2025-009159,INV,,2025-04-02,REP-067,CUST-00890,Oman,CL-BKP,1.0,461.4,0.0278,448.57,OMR,2026-01-05 06:00:00
L0016800,INV-2025-008124,INV,,2025-03-06,REP-019,CUST-00175,Egypt,CL-BKP,1.0,58738.68,0.0,58738.68,EGP,2026-01-05 06:00:00
L0029167,INV-2025-014150,INV,,2025-12-26,REP-017,CUST-00106,Egypt,CL-BKP,2.0,60544.44,0.0464,115470.36,EGP,2026-01-05 06:00:00
L0010792,INV-2024-005224,INV,,2024-10-02,REP-044,CUST-00483,Saudi Arabia,CL-PROD,2.0,5625.0,0.058,10597.5,SAR,2026-01-05 06:00:00
L0015604,INV-2025-007528,INV,,2025-02-27,REP-017,CUST-00322,Egypt,DV-RTR,2.0,54023.97,0.0617,101381.38,EGP,2026-01-05 06:00:00
L0009349,INV-2024-004546,INV,,2024-09-13,REP-027,CUST-00360,Egypt,CN-FIB-100,1.0,115768.56,0.1839,94478.72,EGP,2026-01-05 06:00:00
L0022502,INV-2025-010938,INV,,2025-07-24,REP-075,CUST-00401,Saudi Arabia,DV-AP,32.0,1687.5,0.1095,48087.0,SAR,2026-01-05 06:00:00
L0031250,CN-2025-00292,CN,INV-2025-011288,2025-11-23,REP-008,CUST-00054,Egypt,CN-FIB-100,-1.0,120345.84,0.151,-102173.62,EGP,2026-01-05 06:00:00
L0027552,INV-2025-013369,INV,,2025-11-23,REP-016,CUST-00170,Egypt,CL-BKP,1.0,60172.92,0.1646,50268.46,EGP,2026-01-05 06:00:00
